1812,2025-11-21 18:58:07,kelas_c
1005,2025-11-21 18:58:11,kelas_c
1006,2025-11-21 18:58:18,kelas_c
1007,2025-11-21 18:58:23,kelas_a
1002,2025-11-21 18:58:26,kelas_a
1001,2025-11-21 18:58:31,kelas_a
1008,2025-11-21 18:58:35,kelas_a
1004,2025-11-21 18:58:42,kelas_b
